rt_seq_hash	family	n_genomes	n_species	n_genera	n_source_databases	n_physical_loci	unit	denominator
e798c4796013eec1d27b40752d56fb745d7dab582187740dd79b48de0142ec6c	RVT-GII	56	1	1	2	28	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
709a6d4512a4a50d41f7b58dcc84fdf129097e7f3935ca8a1b15ed769fe50302	Retron	56	1	1	1	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3318e3707d469ebbd18ba097df86d91f0db1e6bb5c161a8ba0d1bfc9a8d4806e	RVT-AbiP2	56	1	1	1	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a1ccee21104831d9a1e216f833e21236e4597004fe29f6b3873af91a29e1c1e9	RVT-GII	56	1	1	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6601a3244f1cebc8613c058fa73cec0e479505311208edcd8420a436cf88ddf2	RVT-UG17	56	1	1	2	47	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
17bef977df23bc00000dbdbf71c8d4c37cec89664f63be8764d68fa0dd217de4	RVT-GII	56	1	1	1	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2989a79eb0313bf3e13a253802ce2ab8ff701948c8818f44dc17e1f07c11c183	Retron	56	2	2	2	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
733709c8e121acafb4ebdb3f4b2d4eeda3a5df7c97e91eac030ce0fd477e1090	Retron	56	2	1	2	47	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
eea8e80df70e1362f5bb3f98f86197608b918c6127e3973439bcd33da1b11e57	Retron	56	6	1	2	29	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3caca22d32a4bb6b630693cd8f92103ea62d492ff8e547366521f6faa67ec723	RVT-UG3	56	3	3	1	76	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bab7e7454d676af62540200d6bb8dfc018d34cfd96afd8e7e67e47772359fa66	Retron	56	1	1	2	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
029bb0482db787cf2af27d541d1f5064e58b29f4c62bd35151f10f5354a94ccc	RVT-GII	56	2	1	2	31	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1bd9c4ce15a38bfa0e53e6aaf85c5c3cb53916c1dc329bb2ca2220c93c43d31c	Retron	56	1	1	3	33	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6b81c60a7f44efc184494553552e403814963955ca320add19ae54ba11db0b8d	RVT-UG5	56	1	1	2	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
463d44c2b355175eb207a267715a62845d1693367387dd3b72c2043a389ca7a4	RVT-DGRs	56	8	8	3	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3cf7f46d6eec4f05e588451416236d9b2f1e9d4224e6a3ce789faa4016946a7e	RVT-GII	56	1	1	2	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
19811114fea76d91f729ef54886f2b8f3e4020dacf6d1e8f02451659d3ed69ec	RVT-GII	55	2	2	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7fb42ecf45ab34fd57095eb3304cd942c4309cf9a31a201e7bb54902985109c5	Retron	55	3	1	3	49	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b3202fa91397206aabaebb77dbafa61493d836828eeedef68c37f096b71af36a	RVT-GII	55	1	1	2	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
26cc793c80881474e0038821c7e37cf3afe925cf3d37948d34b7a1175ffcd58d	RVT-GII	55	2	2	2	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4bdda192a4cd5b1a43c274b8ea24a5dd9375b627ba92683e397516bdda2030a6	RVT-GII	55	1	1	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b706edb920616740a6d270f79ef6f47ad70a3c6be9c63460e683587218e47bc3	RVT-GII	55	3	1	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3a4c8d476986680ca65a6491dce70adced38c8ca2b6ef222361e4b215232b13b	RVT-GII	55	2	2	2	37	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d1c02e6ce6d3ac46fe373de7eefa761abb122009270272328e12b28446ea65ac	RVT-GII	55	6	6	4	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d3d03e843122f62f7975031c449912d93cf4f67d13ea7be042bbfddba19bef0a	RVT-GII	55	6	2	2	28	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
30a6f4c06d6ea59a131885429b50df17fdc2ee54d6001879b2a6c43d3ac7bd90	RVT-GII	55	3	1	3	37	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2e389f88966d0cd426c4db0e2cfc3dd111a1a3f4ef49e06ce99696a5823b9641	RVT-DGRs	55	26	10	3	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9bd26720104a965dd088d350b2397098389ab163a9a3624ee5965c1042b91b4c	RVT-GII	55	13	6	4	52	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
53b9240442f605bd071a4dcc5e0c5d1f3fac62cd887595ac11c6c41e26ca3174	RVT-GII	55	1	1	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
16c99666798d0ced5b012e0eca38907775c9f9ae225429b8dd92dd7bad3eb101	RVT-GII	55	3	1	3	37	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
02e936f8f6b65dbe0b48a7ec335e9140fe563a44f851d606e50c08301ab914cf	RVT-GII	55	1	1	2	52	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7531eaca600f30e22e2bd7dc453cc49f57980dc7a206e60096988b1dbf86fea4	RVT-GII	55	1	1	2	44	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0a17e83e14fcdd791bfc0d7707670c4df377474cd7d646256c643c0ebbe49fbb	RVT-GII	55	33	20	3	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
02837856b595c52aa168a6c58572088e818d94ae25b1015364dfb9b0284504fb	RVT-GII	55	1	1	2	62	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
eecfe9c0ca63122ea88f251db76bb6298273df11cf461565830bd57612e0e9b8	RVT-GII	55	1	1	2	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
338f7460528f51e14210cd2220871f2ed9645de17ffb1f064997237d855e3cdb	RVT-GII	55	1	1	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
388c66856694e910846540df0830fcc78b9e1e39e9eb8b07d30af1546362907b	Retron	55	5	3	3	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e242e3c8ae1c9997a2aa20c28bf670c100d68815319069052cd28cd810defadb	RVT-UG3	55	3	2	4	52	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a86851820350a65c8ece79b6db54971a52b7e75a0c910a1fef47613b7081be9e	RVT-GII	55	2	2	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5c60c6ac74b0847f74ccea2c9b37d18c0bbf8a84c66b8cdce35410957a2a938c	RVT-UG4	55	1	1	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e3f9a291d5b6476d248fe5e6ffd159e9e75f1b0253e6978dde34912427d5280b	Retron	55	6	3	2	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bc1dcc579c80b8e91072136d68562e01868375b8f9a6ad63670470e5f7b74bce	RVT-UG2	55	2	1	3	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5a1256094bf6a25d15c4a2b49ff94e644735ea9ed7d41ea13d984f7143e02e67	RVT-GII	55	1	1	3	30	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
aab6b873ee85988bad2a097e32bb640dce7be4079b7b42af20261d01db46970f	RVT-GII	55	6	3	3	49	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a473a32aa4b92ed5a9cf2aa0d26623ff24d19e00419b0fa1d6d2fc544ee82306	Retron	55	3	1	3	39	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a49c46dae766bcf6af54f5d35e84bcaffdd5fcecaff95077a22d1017a5dbfa68	RVT-GII	55	39	31	3	49	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4537b7bed577c552442824abce001f6e81713fdaa5e700fc2336e2465360a2d5	Retron	55	5	5	4	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
72b024e54d8053e9cc936b6216d5c31099717fdbf3ef51f871f37deee22748c8	RVT-DGRs	55	8	6	2	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3afd0c7a18fe06f125213d4fc28b0408c791ab3204f47d254b1dd0d7dd8f2b82	RVT-GII	55	1	1	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1e558e721f366acc5633b93fa3cd171ee31fc9ed4c639028450cf0cb77b0828e	RVT-GII	55	13	5	3	41	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
481965f7d0f02498fb111318b5c833a5285785faebf4451758d5900049363645	RVT-GII	55	1	1	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
69fe2fab53be4543bd41d759b496764fc0ebdf3efe0537de2b73513135d3af7c	RVT-GII	55	4	2	2	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e426b6b5cf2ef0709a99e5b3608cfa379eccf6ff6f0f33277019f0481f33350e	Retron	55	1	1	1	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6758798a6326026559d2a35721b6255246f3005abb361d3f97a6d53c3fca43a6	other	55	1	1	2	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e475ec35b01eb59df70f52241a245694674352f8b9983a4a1eb8ae8dbd1d37b2	RVT-UG8	55	2	1	2	47	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e4a29c448dc48dc98ee3942d06c141a8ca928543cd4c1e7dfc4234f604ae7b0c	RVT-GII	55	4	3	2	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7d2ea2592fbdacc9a66c61aa8cba4a53c7bf91805c43c5afebdd779aefd7f6a9	RVT-GII	55	5	1	2	32	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a83fe327924eec6e165cd452b1cc644a3caff50df95669270c206cbf385d3f07	RVT-GII	55	1	1	2	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a848f031b237e041509af10ee0d39318523cd22a9d137df83cbd08895c23c8b1	RVT-GII	55	2	2	2	42	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b80f51ddceefffa31677b7a9170ff724496d05a79063044f30f9a0a63a7dfad2	Retron	55	2	1	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4cabcb38554e1a1335c1f021d0c2c4fe50a4ebfab8431f777aa2a7131a94eadd	RVT-UG3	54	2	1	2	48	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3530305a9e74e774423a75121a0a33542564eac481d1cae8e79899134439a6f2	RVT-GII	54	1	1	2	52	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
eb8473faaf67c30e26df14085e7df1d43991feb42aeeef026ec88e715269d2cf	Retron	54	1	1	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7b40dd16955934d029a3ae7cceeb1a1df82e38f6e103814bded93e1ffb2e3979	Retron	54	3	3	4	45	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
39fe675d41a047cc444ac3cd7933c4d2dab6df7e8dc627dbb320d840ba5cc670	Retron	54	1	1	3	45	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f219c6aa170c6b8f6cc8100ffa4e5ea292ed09e15b43d252d2de0c9c2fd4f75b	RVT-UG8	54	1	1	2	44	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
87f8c1c0e33fd7b99652f4d3c42bf562e0556f6136f75df74e7f514fde7cd8ca	RVT-GII	54	2	1	2	27	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
001af17668a497cf07be0bc53e10febf4ef863f87952db8219e190b666336a55	RVT-UG8	54	3	3	2	52	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
839cb4ccf85d8f1c2fd2c2bf0200434ce93962c7ddb5c20521619c2c7068e696	RVT-GII	54	31	21	4	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1a41b9ed4e4e442712b6004d602c513450ca208003920b94acc6953874a5ebbc	RVT-AbiP2	54	2	2	2	34	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c7418a5018b7f370f57db5f6f38694d0d358b29126468922637be3bbb25ded43	RVT-DGRs	54	5	2	2	28	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cfd7a6b3af7d1517913028285b274b0dc1c730d1bcbfbb229f13de0c32468b34	RVT-GII	54	1	1	1	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cb300d183aeee404d23c4bafbef62434aa2092aebcbf7196b6303cb550b9e2cf	other	54	6	4	2	29	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
be966e3eb41438df04c837b81cd9e95e43abf0478337544e60b9f11f21669f06	RVT-GII	54	1	1	2	41	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7e5b89f89993b240ed4f5a133e1ba7a48dae35e50eaa35023e7769eeb67f84b9	RVT-GII	54	13	3	3	41	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b76dde92ccec59ac4af68543ee991a120394e98f15efae3042d9b44b708212ae	RVT-GII	54	1	1	2	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6809d7dac64ba5f38b4e36a7e4cfcbbb57671d10d372e6240f2bf0753258ddf7	RVT-GII	54	1	1	2	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c00099c7e61a135140ac6dc73f673f1d0ecbd4280c06be05b767c1c88f219173	RVT-DGRs	54	8	7	4	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9b127026474b1235db1a858d2154defde4c10d9cdff883007ded373ff254f8f5	RVT-GII	54	3	1	2	103	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c3d1b4ce710bcdf48645357dd96575d8e79dffba40018a7191c5f10be9050b5b	RVT-GII	54	3	2	2	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3998f769b2764c057362563fa1b3ccf4870274128bd57dde25de003e256190ed	RVT-UG3	54	23	11	2	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b9c252e1c095b4932e9bec5e3fa6f57d9b143eb83a68fbba85f7af3047721a00	RVT-DGRs	54	27	16	2	52	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
806470c7457ed7d46f450547476f71939ed2f021b7ec4c90d0c052cd5aa4a0ea	RVT-DGRs	54	20	8	4	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
edfe57c8e7cab3922291062ca1662df09fea914ce4d0a3466d6edd12eaa53148	Retron	54	1	1	2	27	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f65fc5566dd0c1d17d229413c3f757218271b093a6fc64c20c987656bc299958	RVT-GII	54	2	1	3	44	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c07909ae1d27c4d7da3321deb6cedf27a6cc1961af5400e48915c3f3126d2418	RVT-GII	54	2	1	2	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f85220e1c6bd979250c004b606dcd12ca63c0fea0645692f30655db95298140b	RVT-GII	54	1	1	2	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4b45b8cb27abc5561c06ea418cc9ff60e491beb278c211795e31a8ab7a5c032e	other	54	1	1	2	41	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1264398918ed622b529e55910c4f9297567cda02d05fa09c748ec10e1d57818e	RVT-DGRs	54	8	8	4	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
33c8c7e9230748fc9ed1f9a47485b595ddc83c5139a7320f3ef86fff5e0ac460	RVT-GII	54	1	1	1	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c9b9fec82d74f8917f302719baee95055faaece8f2d4cf92d2163f3baa5f8f02	RVT-DGRs	54	4	3	2	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
42f0be0899e377780464ccb67ee0fa03f03512927309a85e91b89bc679c9e75f	Retron	54	3	3	2	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f5e7594089f4fa46b8351144c05d9cbdb5fc5c24ad83df69f29d76425b919640	other	54	1	1	1	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1805597be9126c65a66642b4297842b42bc4ad8755d34024d1f4c948ab5c15c1	RVT-GII	54	10	6	4	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bfa29c56a8d3693a09be27a024d5eee9538b76f5053e4e39aecd1730fd10737c	RVT-DGRs	54	28	19	4	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
07c01441ee91e48efd2f3704a8f99bd62664264af330ca46b8d8f7acc225b81a	RVT-GII	54	10	2	3	39	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f0bbae4ad68527954178a3d338c193b66193a1d2dfa828acd00e011ce25dcfa6	RVT-UG2	54	8	5	4	44	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f0dd69a3a5001ce2f4b740d7ce57b4dcc5cfc4645154cc637c52d27a4c12ad5d	Retron	54	35	24	3	44	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2677ebb63762df8b4d955648738c65e4b2e77135119b56efe5a405cf3f8f8cc2	RVT-GII	54	1	1	2	60	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1c2dd699eb872161ddb52641c7783290afe1e6a86061b8e7a33afe1f7d27e41f	Retron	54	6	4	2	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d7d86aba69023263460e6813eb0eef15539fa33f832889d995208826f6f544ae	RVT-GII	54	8	4	3	42	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5abb986f5efa3a3939bd4cfc830c8fc2d13bb45c9da3d57e6e92f7ce705e7235	RVT-GII	54	1	1	1	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d599e49edef5cf6c40a6b0eb2c69af490ea689a6c0161d99f8dfd0a2768ad250	RVT-GII	54	6	1	2	45	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
aa5fab565819991847a604b728a4629357324c04c8be4857b82a9976cf896717	Retron	54	1	1	2	59	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1df023a9b3be1abf0c3ce88cbb418aca584e26843ae982e376c92607ae1bf5eb	RVT-UG5	54	1	1	1	54	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
55a9f902ab3ae828964260db4bd4c43a5b165e50f0cb1ef5c7eef44269f842d6	RVT-GII	54	10	10	4	43	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b3831dff662e66f422f97c312c587d5e0b4aa1bc48e2fc53ff697eaa9ae69048	RVT-GII	54	1	1	2	35	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
50ee530eb8149d61fb55f410e1b80e574c241ab2c0537a1e70a19c9eac5fc8ed	RVT-GII	54	9	8	3	45	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2092b8b12d84d2555bf4b69a1fe0b0d31d5c0b3dd7be0c056929c33a42a08b7d	RVT-UG8	54	3	1	2	31	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
da522fd66c1458c85315cf70e7f7eb0fc44d1454fbcf7e308873bed19df30a4c	RVT-GII	54	16	14	4	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
546193a3f1c5304cc85ab52907a31acfabd85c942017a8150cb22f2c92d3b1e7	RVT-GII	54	28	12	4	45	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9f3f82ad62bfca93c411e4cd53429ec1f2b2fe4f0bc817bd4e0e7c2a908a5dec	RVT-UG3	54	3	1	2	31	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5c7f028c2da1d3969e532418b322d49ceb0ec9cf0e06534ef2d4f36b3e33ead8	Retron	54	1	1	2	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a789a73ce675f21855930e1827fb40b7686b7dd51f09f40886682f546e34a449	RVT-GII	54	2	1	3	39	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
53b4eab85c0e5501dd6cc0b59f6922b5bdb2b169f27180e37a493c0393986c96	RVT-GII	54	6	4	3	43	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ce27ab02c6cba8f831ab5b311a70e4b20c6caf3f36f1a7bde5987ae8dac3dcc5	Retron	53	1	1	1	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f04e2ac716f33ea096dbb1074befd4f3fce7efa543a463aefd0f596c89a922f8	Retron	53	9	6	4	45	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
17138c18ce708b8b2987274b1ec093b9700b621f3b950c1e51c3a388fcf90198	RVT-GII	53	1	1	1	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
117853f46d96b70c080454169750124cf546841b074d2749a1427c85fc775479	RVT-GII	53	13	6	4	51	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b5f0940105718b9559a317d09e756ce7b6e0eb3d4a368746e64ed2def2c2f60f	RVT-DGRs	53	37	25	3	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5ce5b549d3cd396313eaaabf8cdafea3d6bdc6bd65fe3b2dc8b99b434673cf05	RVT-GII	53	3	2	2	44	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4f915617d73478e482baee351792109b74faa6488c65a7a87f5adc731335b053	RVT-GII	53	1	1	2	50	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f10cfdda2caa42f7ae91e8d2b6c5561b73d53a9732c991d09ea4586e0e3610af	RVT-GII	53	3	2	2	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ccd78a3177c416912828ed15d5155e14ad06b1b377a0bbe2005fcfeada8a86bc	Retron	53	6	3	2	56	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bac1ae7e0eeb92085012ff2e04013162d0fc450da537e3b859fa9429e7b3162b	RVT-GII	53	1	1	2	28	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5c44160f40aa5fa5edb35c9a698d93a8151acc4a411c6d835e5a4b5d6b144f4e	Retron	53	1	1	3	31	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
55de48ac7c2b18635277ca4424ec54d2a62dabf9f082e85e447ffaf72db538c6	RVT-GII	53	24	11	3	55	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dd0709f788d2f6e20288fa6c6594669fcd84e43dc0f1fc823405aadb5a93b815	RVT-DGRs	53	8	7	4	53	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b985c0ca7aa8c71867c3395e283fe5e037507cd77a0e9dc97c006181945b42fe	Retron	53	4	3	4	46	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
04ea6b85dee31c5d6a21cd9a11cef4e7f7f82877afde549178e9812cc51e1a7b	RVT-DGRs	53	6	1	3	33	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
