source_file	population	system_types_raw	type_set_normalised	n_tokens	multilabel	n_records
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-GII/RVT-UG17"]	RVT-GII/RVT-UG17/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG10/RVT-DGRs"]	RVT-DGRs/RVT-UG10/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG10/RVT-UG19"]	RVT-UG10/RVT-UG19/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG13/RVT-UG12"]	RVT-UG12/RVT-UG13/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG13/RVT-UG21"]	RVT-UG13/RVT-UG21/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG19/RVT-UG21"]	RVT-UG19/RVT-UG21/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG19/RVT-UG23"]	RVT-UG19/RVT-UG23/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG21/RVT-UG20"]	RVT-UG20/RVT-UG21/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG23/RVT-UG11"]	RVT-UG11/RVT-UG23/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG23/RVT-UG13"]	RVT-UG13/RVT-UG23/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG23/RVT-UG19"]	RVT-UG19/RVT-UG23/RVT-UG9	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-UG23/RVT-UG21"]	RVT-UG21/RVT-UG23/RVT-UG9	3	True	2
master_RVT-AbiA_merged_oriented.jsonl	POP-RT-FAM	["RVT-AbiA"]	RVT-AbiA	1	False	46
master_RVT-AbiK_merged_oriented.jsonl	POP-RT-FAM	["RVT-AbiK"]	RVT-AbiK	1	False	9516
master_RVT-AbiP2_merged_oriented.jsonl	POP-RT-FAM	["RVT-AbiP2"]	RVT-AbiP2	1	False	47333
master_RVT-CRISPR-like_merged_oriented.jsonl	POP-RT-FAM	["RVT-CRISPR-like"]	RVT-CRISPR-like	1	False	6776
master_RVT-CRISPR_merged_oriented.jsonl	POP-RT-FAM	["RVT-CRISPR"]	RVT-CRISPR	1	False	9711
master_RVT-DGRs_merged_oriented.jsonl	POP-RT-FAM	["RVT-DGRs"]	RVT-DGRs	1	False	228171
master_RVT-G2L4_merged_oriented.jsonl	POP-RT-FAM	["RVT-G2L4"]	RVT-G2L4	1	False	3055
master_RVT-G2L_merged_oriented.jsonl	POP-RT-FAM	["RVT-G2L"]	RVT-G2L	1	False	38428
master_RVT-G2Lb_merged_oriented.jsonl	POP-RT-FAM	["RVT-G2Lb"]	RVT-G2Lb	1	False	657
master_RVT-G2Lc_merged_oriented.jsonl	POP-RT-FAM	["RVT-G2Lc"]	RVT-G2Lc	1	False	1498
master_RVT-GII_merged_oriented.jsonl	POP-RT-FAM	["RVT-GII","Retron"]	RVT-GII/Retron	2	True	1
master_RVT-GII_merged_oriented.jsonl	POP-RT-FAM	["RVT-GII"]	RVT-GII	1	False	1618430
master_RVT-UG10_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG10","Retron"]	RVT-UG10/Retron	2	True	3
master_RVT-UG10_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG10"]	RVT-UG10	1	False	2111
master_RVT-UG11_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG11","Retron"]	RVT-UG11/Retron	2	True	2
master_RVT-UG11_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG11"]	RVT-UG11	1	False	76191
master_RVT-UG12_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG12"]	RVT-UG12	1	False	6454
master_RVT-UG13_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG13"]	RVT-UG13	1	False	2011
master_RVT-UG14_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG14"]	RVT-UG14	1	False	2525
master_RVT-UG15_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG15"]	RVT-UG15	1	False	15979
master_RVT-UG16_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG16"]	RVT-UG16	1	False	2480
master_RVT-UG17_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG17"]	RVT-UG17	1	False	39760
master_RVT-UG18_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG18"]	RVT-UG18	1	False	2127
master_RVT-UG19_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG19"]	RVT-UG19	1	False	2244
master_RVT-UG1_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG1"]	RVT-UG1	1	False	7733
master_RVT-UG20_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG20"]	RVT-UG20	1	False	636
master_RVT-UG21_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG21"]	RVT-UG21	1	False	385
master_RVT-UG22_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG22"]	RVT-UG22	1	False	952
master_RVT-UG23_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG23"]	RVT-UG23	1	False	1413
master_RVT-UG24_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG24"]	RVT-UG24	1	False	3389
master_RVT-UG25_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG25"]	RVT-UG25	1	False	559
master_RVT-UG26_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG26"]	RVT-UG26	1	False	8407
master_RVT-UG27_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG27"]	RVT-UG27	1	False	6425
master_RVT-UG28_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG28"]	RVT-UG28	1	False	4414
master_RVT-UG28b_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG28b"]	RVT-UG28b	1	False	1969
master_RVT-UG2_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG2","Retron"]	RVT-UG2/Retron	2	True	4
master_RVT-UG2_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG2"]	RVT-UG2	1	False	46466
master_RVT-UG3_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG3"]	RVT-UG3	1	False	40158
master_RVT-UG4_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG4"]	RVT-UG4	1	False	33045
master_RVT-UG5_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG5"]	RVT-UG5	1	False	52945
master_RVT-UG6_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG6"]	RVT-UG6	1	False	1090
master_RVT-UG7_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG7"]	RVT-UG7	1	False	18480
master_RVT-UG8_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG8"]	RVT-UG8	1	False	38888
master_RVT-UG9_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG9"]	RVT-UG9	1	False	2500
master_Retron_merged_oriented.jsonl	POP-RT-FAM	["RVT-GII","Retron"]	RVT-GII/Retron	2	True	1
master_Retron_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG10","Retron"]	RVT-UG10/Retron	2	True	3
master_Retron_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG11","Retron"]	RVT-UG11/Retron	2	True	2
master_Retron_merged_oriented.jsonl	POP-RT-FAM	["RVT-UG2","Retron"]	RVT-UG2/Retron	2	True	4
master_Retron_merged_oriented.jsonl	POP-RT-FAM	["Retron"]	Retron	1	False	665311
master_ncRNA-anchored_merged.jsonl	POP-NCRNA	["ncRNA-anchored"]	ncRNA-anchored	1	False	298482
